province,age_group,sex,reference,year,Periodo,population
43 Tarragona,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,13340
43 Tarragona,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,14851
43 Tarragona,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,28191
43 Tarragona,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,11993
43 Tarragona,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,15096
43 Tarragona,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,27088
43 Tarragona,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,8218
43 Tarragona,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,11725
43 Tarragona,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,19942
43 Tarragona,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,4215
43 Tarragona,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,7356
43 Tarragona,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,11571
43 Tarragona,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,404196
43 Tarragona,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,392161
43 Tarragona,Todas las edades,Total,1 July,2009,1 de julio de 2009,796357
44 Teruel,90 y más años,Hombres,1 July,2009,1 de julio de 2009,565
44 Teruel,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,1212
44 Teruel,90 y más años,Total,1 July,2009,1 de julio de 2009,1776
44 Teruel,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,3155
44 Teruel,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,2963
44 Teruel,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,6118
44 Teruel,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,3210
44 Teruel,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,3042
44 Teruel,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,6252
44 Teruel,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,3612
44 Teruel,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,3438
44 Teruel,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,7050
44 Teruel,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,4418
44 Teruel,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,3984
44 Teruel,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,8402
44 Teruel,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,5314
44 Teruel,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,4309
44 Teruel,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,9624
44 Teruel,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,5851
44 Teruel,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,4774
44 Teruel,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,10625
44 Teruel,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,5690
44 Teruel,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,4729
44 Teruel,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,10420
44 Teruel,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,5844
44 Teruel,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,5188
44 Teruel,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,11032
44 Teruel,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,5926
44 Teruel,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,5129
44 Teruel,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,11055
44 Teruel,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,3060
44 Teruel,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,2926
44 Teruel,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,5986
44 Teruel,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,5241
44 Teruel,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,4334
44 Teruel,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,9575
44 Teruel,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,4228
44 Teruel,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,3674
44 Teruel,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,7902
44 Teruel,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,3774
44 Teruel,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,3494
44 Teruel,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,7267
44 Teruel,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,3176
44 Teruel,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,3240
44 Teruel,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,6416
44 Teruel,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,3370
44 Teruel,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,3739
44 Teruel,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,7109
44 Teruel,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,4006
44 Teruel,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,4449
44 Teruel,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,8455
44 Teruel,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,3031
44 Teruel,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,3620
44 Teruel,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,6651
44 Teruel,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,1564
44 Teruel,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,2353
44 Teruel,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,3917
44 Teruel,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,75034
44 Teruel,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,70595
44 Teruel,Todas las edades,Total,1 July,2009,1 de julio de 2009,145630
45 Toledo,90 y más años,Hombres,1 July,2009,1 de julio de 2009,1338
45 Toledo,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,3210
45 Toledo,90 y más años,Total,1 July,2009,1 de julio de 2009,4548
45 Toledo,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,20934
45 Toledo,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,19416
45 Toledo,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,40350
45 Toledo,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,18032
45 Toledo,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,16910
45 Toledo,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,34942
45 Toledo,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,19415
45 Toledo,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,17976
45 Toledo,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,37392
45 Toledo,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,22626
45 Toledo,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,21095
45 Toledo,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,43721
45 Toledo,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,28857
45 Toledo,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,25890
45 Toledo,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,54747
45 Toledo,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,33362
45 Toledo,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,29185
45 Toledo,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,62547
45 Toledo,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,31067
45 Toledo,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,27731
45 Toledo,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,58798
45 Toledo,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,28454
45 Toledo,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,25931
45 Toledo,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,54385
45 Toledo,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,25337
45 Toledo,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,23189
45 Toledo,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,48525
45 Toledo,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,19317
45 Toledo,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,17901
45 Toledo,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,37218
45 Toledo,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,21298
45 Toledo,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,19389
45 Toledo,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,40686
45 Toledo,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,17154
45 Toledo,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,15802
45 Toledo,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,32957
45 Toledo,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,15056
45 Toledo,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,15209
45 Toledo,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,30265
45 Toledo,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,12415
45 Toledo,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,13539
45 Toledo,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,25954
45 Toledo,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,11478
45 Toledo,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,13287
45 Toledo,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,24765
45 Toledo,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,11664
45 Toledo,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,14083
45 Toledo,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,25747
45 Toledo,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,8125
45 Toledo,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,11252
45 Toledo,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,19378
45 Toledo,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,4170
45 Toledo,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,6665
45 Toledo,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,10834
45 Toledo,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,350100
45 Toledo,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,337660
45 Toledo,Todas las edades,Total,1 July,2009,1 de julio de 2009,687760
46 Valencia/València,90 y más años,Hombres,1 July,2009,1 de julio de 2009,3516
46 Valencia/València,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,10123
46 Valencia/València,90 y más años,Total,1 July,2009,1 de julio de 2009,13639
46 Valencia/València,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,73100
46 Valencia/València,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,68655
46 Valencia/València,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,141755
46 Valencia/València,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,59506
46 Valencia/València,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,55914
46 Valencia/València,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,115420
46 Valencia/València,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,63892
46 Valencia/València,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,59903
46 Valencia/València,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,123795
46 Valencia/València,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,75060
46 Valencia/València,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,71475
46 Valencia/València,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,146536
46 Valencia/València,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,100481
46 Valencia/València,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,94248
46 Valencia/València,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,194729
46 Valencia/València,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,124241
46 Valencia/València,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,113068
46 Valencia/València,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,237309
46 Valencia/València,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,116548
46 Valencia/València,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,106343
46 Valencia/València,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,222891
46 Valencia/València,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,107345
46 Valencia/València,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,101495
46 Valencia/València,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,208840
46 Valencia/València,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,94805
46 Valencia/València,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,93894
46 Valencia/València,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,188698
46 Valencia/València,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,65500
46 Valencia/València,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,62050
46 Valencia/València,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,127550
46 Valencia/València,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,81142
46 Valencia/València,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,82800
46 Valencia/València,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,163943
46 Valencia/València,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,68777
46 Valencia/València,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,72621
46 Valencia/València,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,141398
46 Valencia/València,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,62634
46 Valencia/València,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,68555
46 Valencia/València,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,131189
46 Valencia/València,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,51968
46 Valencia/València,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,59042
46 Valencia/València,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,111009
46 Valencia/València,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,43485
46 Valencia/València,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,53139
46 Valencia/València,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,96624
46 Valencia/València,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,37561
46 Valencia/València,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,51760
46 Valencia/València,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,89322
46 Valencia/València,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,23697
46 Valencia/València,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,39436
46 Valencia/València,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,63133
46 Valencia/València,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,10885
46 Valencia/València,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,22644
46 Valencia/València,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,33528
46 Valencia/València,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,1264144
46 Valencia/València,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,1287166
46 Valencia/València,Todas las edades,Total,1 July,2009,1 de julio de 2009,2551310
47 Valladolid,90 y más años,Hombres,1 July,2009,1 de julio de 2009,1022
47 Valladolid,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,3109
47 Valladolid,90 y más años,Total,1 July,2009,1 de julio de 2009,4130
47 Valladolid,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,12677
47 Valladolid,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,11893
47 Valladolid,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,24570
47 Valladolid,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,10651
47 Valladolid,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,10408
47 Valladolid,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,21059
47 Valladolid,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,11813
47 Valladolid,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,11112
47 Valladolid,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,22925
47 Valladolid,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,14173
47 Valladolid,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,13571
47 Valladolid,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,27743
47 Valladolid,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,18755
47 Valladolid,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,17907
47 Valladolid,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,36662
47 Valladolid,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,23748
47 Valladolid,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,22088
47 Valladolid,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,45836
47 Valladolid,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,22723
47 Valladolid,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,21803
47 Valladolid,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,44526
47 Valladolid,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,21502
47 Valladolid,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,21280
47 Valladolid,De 40 a 44 años,Total,1 July,2009,1 de julio de 2009,42782
47 Valladolid,De 45 a 49 años,Hombres,1 July,2009,1 de julio de 2009,20042
47 Valladolid,De 45 a 49 años,Mujeres,1 July,2009,1 de julio de 2009,20426
47 Valladolid,De 45 a 49 años,Total,1 July,2009,1 de julio de 2009,40468
47 Valladolid,De 5 a 9 años,Hombres,1 July,2009,1 de julio de 2009,11551
47 Valladolid,De 5 a 9 años,Mujeres,1 July,2009,1 de julio de 2009,11103
47 Valladolid,De 5 a 9 años,Total,1 July,2009,1 de julio de 2009,22654
47 Valladolid,De 50 a 54 años,Hombres,1 July,2009,1 de julio de 2009,18335
47 Valladolid,De 50 a 54 años,Mujeres,1 July,2009,1 de julio de 2009,18988
47 Valladolid,De 50 a 54 años,Total,1 July,2009,1 de julio de 2009,37323
47 Valladolid,De 55 a 59 años,Hombres,1 July,2009,1 de julio de 2009,16646
47 Valladolid,De 55 a 59 años,Mujeres,1 July,2009,1 de julio de 2009,17086
47 Valladolid,De 55 a 59 años,Total,1 July,2009,1 de julio de 2009,33732
47 Valladolid,De 60 a 64 años,Hombres,1 July,2009,1 de julio de 2009,15912
47 Valladolid,De 60 a 64 años,Mujeres,1 July,2009,1 de julio de 2009,16265
47 Valladolid,De 60 a 64 años,Total,1 July,2009,1 de julio de 2009,32177
47 Valladolid,De 65 a 69 años,Hombres,1 July,2009,1 de julio de 2009,12601
47 Valladolid,De 65 a 69 años,Mujeres,1 July,2009,1 de julio de 2009,13589
47 Valladolid,De 65 a 69 años,Total,1 July,2009,1 de julio de 2009,26190
47 Valladolid,De 70 a 74 años,Hombres,1 July,2009,1 de julio de 2009,9987
47 Valladolid,De 70 a 74 años,Mujeres,1 July,2009,1 de julio de 2009,11567
47 Valladolid,De 70 a 74 años,Total,1 July,2009,1 de julio de 2009,21553
47 Valladolid,De 75 a 79 años,Hombres,1 July,2009,1 de julio de 2009,9075
47 Valladolid,De 75 a 79 años,Mujeres,1 July,2009,1 de julio de 2009,11737
47 Valladolid,De 75 a 79 años,Total,1 July,2009,1 de julio de 2009,20812
47 Valladolid,De 80 a 84 años,Hombres,1 July,2009,1 de julio de 2009,5955
47 Valladolid,De 80 a 84 años,Mujeres,1 July,2009,1 de julio de 2009,9486
47 Valladolid,De 80 a 84 años,Total,1 July,2009,1 de julio de 2009,15441
47 Valladolid,De 85 a 89 años,Hombres,1 July,2009,1 de julio de 2009,3053
47 Valladolid,De 85 a 89 años,Mujeres,1 July,2009,1 de julio de 2009,5977
47 Valladolid,De 85 a 89 años,Total,1 July,2009,1 de julio de 2009,9030
47 Valladolid,Todas las edades,Hombres,1 July,2009,1 de julio de 2009,260220
47 Valladolid,Todas las edades,Mujeres,1 July,2009,1 de julio de 2009,269395
47 Valladolid,Todas las edades,Total,1 July,2009,1 de julio de 2009,529614
48 Bizkaia,90 y más años,Hombres,1 July,2009,1 de julio de 2009,1853
48 Bizkaia,90 y más años,Mujeres,1 July,2009,1 de julio de 2009,6649
48 Bizkaia,90 y más años,Total,1 July,2009,1 de julio de 2009,8502
48 Bizkaia,De 0 a 4 años,Hombres,1 July,2009,1 de julio de 2009,27349
48 Bizkaia,De 0 a 4 años,Mujeres,1 July,2009,1 de julio de 2009,25820
48 Bizkaia,De 0 a 4 años,Total,1 July,2009,1 de julio de 2009,53168
48 Bizkaia,De 10 a 14 años,Hombres,1 July,2009,1 de julio de 2009,22418
48 Bizkaia,De 10 a 14 años,Mujeres,1 July,2009,1 de julio de 2009,21199
48 Bizkaia,De 10 a 14 años,Total,1 July,2009,1 de julio de 2009,43616
48 Bizkaia,De 15 a 19 años,Hombres,1 July,2009,1 de julio de 2009,23635
48 Bizkaia,De 15 a 19 años,Mujeres,1 July,2009,1 de julio de 2009,21877
48 Bizkaia,De 15 a 19 años,Total,1 July,2009,1 de julio de 2009,45511
48 Bizkaia,De 20 a 24 años,Hombres,1 July,2009,1 de julio de 2009,29210
48 Bizkaia,De 20 a 24 años,Mujeres,1 July,2009,1 de julio de 2009,27918
48 Bizkaia,De 20 a 24 años,Total,1 July,2009,1 de julio de 2009,57127
48 Bizkaia,De 25 a 29 años,Hombres,1 July,2009,1 de julio de 2009,39305
48 Bizkaia,De 25 a 29 años,Mujeres,1 July,2009,1 de julio de 2009,37353
48 Bizkaia,De 25 a 29 años,Total,1 July,2009,1 de julio de 2009,76657
48 Bizkaia,De 30 a 34 años,Hombres,1 July,2009,1 de julio de 2009,49335
48 Bizkaia,De 30 a 34 años,Mujeres,1 July,2009,1 de julio de 2009,46572
48 Bizkaia,De 30 a 34 años,Total,1 July,2009,1 de julio de 2009,95907
48 Bizkaia,De 35 a 39 años,Hombres,1 July,2009,1 de julio de 2009,48598
48 Bizkaia,De 35 a 39 años,Mujeres,1 July,2009,1 de julio de 2009,46443
48 Bizkaia,De 35 a 39 años,Total,1 July,2009,1 de julio de 2009,95042
48 Bizkaia,De 40 a 44 años,Hombres,1 July,2009,1 de julio de 2009,47209
48 Bizkaia,De 40 a 44 años,Mujeres,1 July,2009,1 de julio de 2009,46416
